review,sentiment
Three stars for the experience. It had a mix of useful and pointless features.,neutral
Highly recommend the game. I couldn't ask for anything better.,positive
I'm indifferent about the game. The experience had both high and low points.,neutral
Awful experience with the product. It was a waste of money.,negative
the game was fantastic! Every aspect was perfectly executed.,positive
the restaurant is frustrating. It failed to meet even my lowest expectations.,negative
I regret seen the movie. The quality was poor.,negative
I was disappointed by the documentary. The quality was poor.,negative
Awful experience with the product. The experience was frustrating from start to finish.,negative
Somewhat satisfied with this device. It met some expectations but missed others.,neutral
Awful experience with this app. It failed to meet even my lowest expectations.,negative
Three stars for this hotel. It was functional but not exceptional.,neutral
I loved this book. It had amazing features.,positive
I was disappointed by the documentary. Nothing worked as it should have.,negative
Highly recommend the restaurant. The attention to detail was impressive.,positive
"the album is mediocre at best. Some aspects were good, others were not.",neutral
I loved the movie. It had amazing features.,positive
I was disappointed by the service. It failed to meet even my lowest expectations.,negative
the album was terrible. The experience was frustrating from start to finish.,negative
I really enjoyed the movie. It exceeded all my expectations.,positive
this film exceeded my expectations. It provided incredible value for the money.,positive
Somewhat satisfied with this book. It was functional but not exceptional.,neutral
Awful experience with the movie. The performance was disappointing.,negative
Worst product I've ever bought. Nothing worked as it should have.,negative
I loved this hotel. It exceeded all my expectations.,positive
Would not recommend the series. The quality was poor.,negative
this book is outstanding. Every aspect was perfectly executed.,positive
the restaurant is mediocre at best. The experience had both high and low points.,neutral
